category,chemical,pair_count,cat_count,chem_count
Syrups & Molasses,"3-monochlor-1,2-propanediol",0,0,114
Tea Bags,"3-monochlor-1,2-propanediol",0,0,114
Tomatoes,"3-monochlor-1,2-propanediol",0,0,114
USDA Beans & Legumes,"3-monochlor-1,2-propanediol",0,0,114
USDA Eggs,"3-monochlor-1,2-propanediol",0,0,114
USDA Fish,"3-monochlor-1,2-propanediol",0,0,114
USDA Fruit,"3-monochlor-1,2-propanediol",0,0,114
USDA Vegetable,"3-monochlor-1,2-propanediol",0,0,114
Vegetable and Lentil Mixes,"3-monochlor-1,2-propanediol",0,0,114
Vitamins,"3-monochlor-1,2-propanediol",0,0,114
Weight Control,"3-monochlor-1,2-propanediol",0,0,114
Wholesome Snacks,"3-monochlor-1,2-propanediol",0,0,114
Yogurt,"3-monochlor-1,2-propanediol",0,0,114
All Noodles,erythrosine,0,0,94
Amino Acid Supplements,erythrosine,0,0,94
Antioxidant Supplements,erythrosine,0,0,94
Apple Sauce,erythrosine,0,0,94
Baby & Child Supplements,erythrosine,0,0,94
Baby Food Shelf,erythrosine,0,0,94
"Bacon, Sausages & Ribs",erythrosine,0,0,94
Baking,erythrosine,0,0,94
Baking Additives & Extracts,erythrosine,0,0,94
Baking Decorations & Dessert Toppings,erythrosine,0,0,94
Bread & Muffin Mixes,erythrosine,0,0,94
Breads & Buns,erythrosine,0,0,94
Breakfast Drinks,erythrosine,0,0,94
Breakfast Foods,erythrosine,0,0,94
"Breakfast Sandwiches, Biscuits & Meals",erythrosine,0,0,94
Butter & Spread,erythrosine,0,0,94
"Cake, Cookie & Cupcake Mixes",erythrosine,0,0,94
"Cakes, Cupcakes, Snack Cakes",erythrosine,0,0,94
Candy,erythrosine,0,0,94
Canned & Bottled Beans,erythrosine,0,0,94
Canned Fruit,erythrosine,0,0,94
Canned Meat,erythrosine,0,0,94
Canned Seafood,erythrosine,0,0,94
Canned Soup,erythrosine,0,0,94
Canned Tuna,erythrosine,0,0,94
Canned Vegetables,erythrosine,0,0,94
Cheese,erythrosine,0,0,94
Chili & Stew,erythrosine,0,0,94
Chocolate,erythrosine,0,0,94
Confection & Snacks,erythrosine,0,0,94
Cookies & Biscuits,erythrosine,0,0,94
Crackers & Biscotti,erythrosine,0,0,94
Cream,erythrosine,0,0,94
"Croissants, Sweet Rolls, Muffins & Other Pastries",erythrosine,0,0,94
Digestive & Fiber Supplements,erythrosine,0,0,94
Dips & Salsa,erythrosine,0,0,94
"Dried Fruit, Vegetables & Nuts",erythrosine,0,0,94
"Energy, Protein & Muscle Recovery Drinks",erythrosine,0,0,94
"Entrees, Sides & Small Meals",erythrosine,0,0,94
Fatty Acid Supplements,erythrosine,0,0,94
Flavored Rice Dishes,erythrosine,0,0,94
Flavored Snack Crackers,erythrosine,0,0,94
Flours & Corn Meal,erythrosine,0,0,94
"French Fries, Potatoes & Onion Rings",erythrosine,0,0,94
Frozen Appetizers & Hors D'oeuvres,erythrosine,0,0,94
Frozen Bread & Dough,erythrosine,0,0,94
Frozen Dinners,erythrosine,0,0,94
Frozen Fruit & Fruit Juice Concentrates,erythrosine,0,0,94
Frozen Vegetables,erythrosine,0,0,94
"Fruit & Vegetable Juice, Nectars & Fruit Drinks",erythrosine,0,0,94
"Gelatin, Gels, Pectins & Desserts",erythrosine,0,0,94
"Granulated, Brown & Powdered Sugar",erythrosine,0,0,94
Gravy Mix,erythrosine,0,0,94
Green Supplements,erythrosine,0,0,94
Herbal Supplements,erythrosine,0,0,94
Homeopathy,erythrosine,0,0,94
Ice Cream & Frozen Yogurt,erythrosine,0,0,94
Iced & Bottle Tea,erythrosine,0,0,94
"Jam, Jelly & Fruit Spreads",erythrosine,0,0,94
"Ketchup, Mustard, BBQ & Cheese Sauce",erythrosine,0,0,94
Liquid Water Enhancer,erythrosine,0,0,94
Lunch Snacks & Combinations,erythrosine,0,0,94
Meal Replacement Supplements,erythrosine,0,0,94
Mexican Dinner Mixes & Seasonings,erythrosine,0,0,94
Milk Additives,erythrosine,0,0,94
Minerals,erythrosine,0,0,94
Nut & Seed Butters,erythrosine,0,0,94
Other Cooking Sauces,erythrosine,0,0,94
Other Drinks,erythrosine,0,0,94
Other Frozen Desserts,erythrosine,0,0,94
Other Grains & Seeds,erythrosine,0,0,94
Other Meats,erythrosine,0,0,94
Other Snacks,erythrosine,0,0,94
Other Soups,erythrosine,0,0,94
"Pancakes, Waffles, French Toast & Crepes",erythrosine,0,0,94
Pasta by Shape & Type,erythrosine,0,0,94
Pasta Dinners,erythrosine,0,0,94
Pastry Shells & Fillings,erythrosine,0,0,94
"Pepperoni, Salami & Cold Cuts",erythrosine,0,0,94
"Pickles, Olives, Peppers & Relishes",erythrosine,0,0,94
Pizza,erythrosine,0,0,94
Pizza Mixes & Other Dry Dinners,erythrosine,0,0,94
Plant Based Water,erythrosine,0,0,94
"Poultry, Chicken & Turkey",erythrosine,0,0,94
Powdered Drinks,erythrosine,0,0,94
Pre-Packaged Fruit & Vegetables,erythrosine,0,0,94
Prepared Pasta & Pizza Sauces,erythrosine,0,0,94
Processed Cheese & Cheese Novelties,erythrosine,0,0,94
Puddings,erythrosine,0,0,94
Rice,erythrosine,0,0,94
Salad Dressing & Mayonnaise,erythrosine,0,0,94
"Sausages, Hotdogs & Brats",erythrosine,0,0,94
"Seasoning Mixes, Salts, Marinades & Tenderizers",erythrosine,0,0,94
"Snack, Energy & Granola Bars",erythrosine,0,0,94
Sport Drinks,erythrosine,0,0,94
Spreadable Cheese,erythrosine,0,0,94
Stuffing,erythrosine,0,0,94
Subs & Sandwiches,erythrosine,0,0,94
Sushi,erythrosine,0,0,94
Syrups & Molasses,erythrosine,0,0,94
Tea Bags,erythrosine,0,0,94
Tomatoes,erythrosine,0,0,94
USDA Beans & Legumes,erythrosine,0,0,94
USDA Eggs,erythrosine,0,0,94
USDA Fish,erythrosine,0,0,94
USDA Fruit,erythrosine,0,0,94
USDA Vegetable,erythrosine,0,0,94
Vegetable and Lentil Mixes,erythrosine,0,0,94
Vitamins,erythrosine,0,0,94
Weight Control,erythrosine,0,0,94
Wholesome Snacks,erythrosine,0,0,94
Yogurt,erythrosine,0,0,94
All Noodles,dioxins,0,0,93
Amino Acid Supplements,dioxins,0,0,93
Antioxidant Supplements,dioxins,0,0,93
Apple Sauce,dioxins,0,0,93
Baby & Child Supplements,dioxins,0,0,93
Baby Food Shelf,dioxins,0,0,93
"Bacon, Sausages & Ribs",dioxins,0,0,93
Baking,dioxins,0,0,93
Baking Additives & Extracts,dioxins,0,0,93
Baking Decorations & Dessert Toppings,dioxins,0,0,93
Bread & Muffin Mixes,dioxins,0,0,93
Breads & Buns,dioxins,0,0,93
Breakfast Drinks,dioxins,0,0,93
Breakfast Foods,dioxins,0,0,93
"Breakfast Sandwiches, Biscuits & Meals",dioxins,0,0,93
Butter & Spread,dioxins,0,0,93
"Cake, Cookie & Cupcake Mixes",dioxins,0,0,93
"Cakes, Cupcakes, Snack Cakes",dioxins,0,0,93
Candy,dioxins,0,0,93
Canned & Bottled Beans,dioxins,0,0,93
Canned Fruit,dioxins,0,0,93
Canned Meat,dioxins,0,0,93
Canned Seafood,dioxins,0,0,93
Canned Soup,dioxins,0,0,93
Canned Tuna,dioxins,0,0,93
Canned Vegetables,dioxins,0,0,93
Cheese,dioxins,0,0,93
Chili & Stew,dioxins,0,0,93
Chocolate,dioxins,0,0,93
Confection & Snacks,dioxins,0,0,93
Cookies & Biscuits,dioxins,0,0,93
Crackers & Biscotti,dioxins,0,0,93
Cream,dioxins,0,0,93
"Croissants, Sweet Rolls, Muffins & Other Pastries",dioxins,0,0,93
Digestive & Fiber Supplements,dioxins,0,0,93
Dips & Salsa,dioxins,0,0,93
"Dried Fruit, Vegetables & Nuts",dioxins,0,0,93
"Energy, Protein & Muscle Recovery Drinks",dioxins,0,0,93
"Entrees, Sides & Small Meals",dioxins,0,0,93
Fatty Acid Supplements,dioxins,0,0,93
Flavored Rice Dishes,dioxins,0,0,93
Flavored Snack Crackers,dioxins,0,0,93
Flours & Corn Meal,dioxins,0,0,93
"French Fries, Potatoes & Onion Rings",dioxins,0,0,93
Frozen Appetizers & Hors D'oeuvres,dioxins,0,0,93
Frozen Bread & Dough,dioxins,0,0,93
Frozen Dinners,dioxins,0,0,93
Frozen Fruit & Fruit Juice Concentrates,dioxins,0,0,93
Frozen Vegetables,dioxins,0,0,93
"Fruit & Vegetable Juice, Nectars & Fruit Drinks",dioxins,0,0,93
"Gelatin, Gels, Pectins & Desserts",dioxins,0,0,93
"Granulated, Brown & Powdered Sugar",dioxins,0,0,93
Gravy Mix,dioxins,0,0,93
Green Supplements,dioxins,0,0,93
Herbal Supplements,dioxins,0,0,93
Homeopathy,dioxins,0,0,93
Ice Cream & Frozen Yogurt,dioxins,0,0,93
Iced & Bottle Tea,dioxins,0,0,93
"Jam, Jelly & Fruit Spreads",dioxins,0,0,93
"Ketchup, Mustard, BBQ & Cheese Sauce",dioxins,0,0,93
Liquid Water Enhancer,dioxins,0,0,93
Lunch Snacks & Combinations,dioxins,0,0,93
Meal Replacement Supplements,dioxins,0,0,93
Mexican Dinner Mixes & Seasonings,dioxins,0,0,93
Milk Additives,dioxins,0,0,93
Minerals,dioxins,0,0,93
Nut & Seed Butters,dioxins,0,0,93
Other Cooking Sauces,dioxins,0,0,93
Other Drinks,dioxins,0,0,93
Other Frozen Desserts,dioxins,0,0,93
Other Grains & Seeds,dioxins,0,0,93
Other Meats,dioxins,0,0,93
Other Snacks,dioxins,0,0,93
Other Soups,dioxins,0,0,93
"Pancakes, Waffles, French Toast & Crepes",dioxins,0,0,93
Pasta by Shape & Type,dioxins,0,0,93
Pasta Dinners,dioxins,0,0,93
Pastry Shells & Fillings,dioxins,0,0,93
"Pepperoni, Salami & Cold Cuts",dioxins,0,0,93
"Pickles, Olives, Peppers & Relishes",dioxins,0,0,93
Pizza,dioxins,0,0,93
Pizza Mixes & Other Dry Dinners,dioxins,0,0,93
Plant Based Water,dioxins,0,0,93
"Poultry, Chicken & Turkey",dioxins,0,0,93
Powdered Drinks,dioxins,0,0,93
Pre-Packaged Fruit & Vegetables,dioxins,0,0,93
Prepared Pasta & Pizza Sauces,dioxins,0,0,93
Processed Cheese & Cheese Novelties,dioxins,0,0,93
Puddings,dioxins,0,0,93
Rice,dioxins,0,0,93
Salad Dressing & Mayonnaise,dioxins,0,0,93
"Sausages, Hotdogs & Brats",dioxins,0,0,93
"Seasoning Mixes, Salts, Marinades & Tenderizers",dioxins,0,0,93
"Snack, Energy & Granola Bars",dioxins,0,0,93
Sport Drinks,dioxins,0,0,93
Spreadable Cheese,dioxins,0,0,93
Stuffing,dioxins,0,0,93
Subs & Sandwiches,dioxins,0,0,93
Sushi,dioxins,0,0,93
Syrups & Molasses,dioxins,0,0,93
Tea Bags,dioxins,0,0,93
Tomatoes,dioxins,0,0,93
USDA Beans & Legumes,dioxins,0,0,93
USDA Eggs,dioxins,0,0,93
USDA Fish,dioxins,0,0,93
USDA Fruit,dioxins,0,0,93
USDA Vegetable,dioxins,0,0,93
Vegetable and Lentil Mixes,dioxins,0,0,93
Vitamins,dioxins,0,0,93
Weight Control,dioxins,0,0,93
Wholesome Snacks,dioxins,0,0,93
Yogurt,dioxins,0,0,93
All Noodles,chromium,0,0,89
Amino Acid Supplements,chromium,0,0,89
Antioxidant Supplements,chromium,0,0,89
Apple Sauce,chromium,0,0,89
Baby & Child Supplements,chromium,0,0,89
Baby Food Shelf,chromium,0,0,89
"Bacon, Sausages & Ribs",chromium,0,0,89
Baking,chromium,0,0,89
Baking Additives & Extracts,chromium,0,0,89
Baking Decorations & Dessert Toppings,chromium,0,0,89
Bread & Muffin Mixes,chromium,0,0,89
Breads & Buns,chromium,0,0,89
Breakfast Drinks,chromium,0,0,89
Breakfast Foods,chromium,0,0,89
"Breakfast Sandwiches, Biscuits & Meals",chromium,0,0,89
Butter & Spread,chromium,0,0,89
"Cake, Cookie & Cupcake Mixes",chromium,0,0,89
"Cakes, Cupcakes, Snack Cakes",chromium,0,0,89
Candy,chromium,0,0,89
Canned & Bottled Beans,chromium,0,0,89
Canned Fruit,chromium,0,0,89
Canned Meat,chromium,0,0,89
Canned Seafood,chromium,0,0,89
Canned Soup,chromium,0,0,89
Canned Tuna,chromium,0,0,89
Canned Vegetables,chromium,0,0,89
Cheese,chromium,0,0,89
Chili & Stew,chromium,0,0,89
Chocolate,chromium,0,0,89
Confection & Snacks,chromium,0,0,89
Cookies & Biscuits,chromium,0,0,89
Crackers & Biscotti,chromium,0,0,89
Cream,chromium,0,0,89
"Croissants, Sweet Rolls, Muffins & Other Pastries",chromium,0,0,89
Digestive & Fiber Supplements,chromium,0,0,89
Dips & Salsa,chromium,0,0,89
"Dried Fruit, Vegetables & Nuts",chromium,0,0,89
"Energy, Protein & Muscle Recovery Drinks",chromium,0,0,89
"Entrees, Sides & Small Meals",chromium,0,0,89
Fatty Acid Supplements,chromium,0,0,89
Flavored Rice Dishes,chromium,0,0,89
Flavored Snack Crackers,chromium,0,0,89
Flours & Corn Meal,chromium,0,0,89
"French Fries, Potatoes & Onion Rings",chromium,0,0,89
Frozen Appetizers & Hors D'oeuvres,chromium,0,0,89
Frozen Bread & Dough,chromium,0,0,89
Frozen Dinners,chromium,0,0,89
Frozen Fruit & Fruit Juice Concentrates,chromium,0,0,89
Frozen Vegetables,chromium,0,0,89
"Fruit & Vegetable Juice, Nectars & Fruit Drinks",chromium,0,0,89
"Gelatin, Gels, Pectins & Desserts",chromium,0,0,89
"Granulated, Brown & Powdered Sugar",chromium,0,0,89
Gravy Mix,chromium,0,0,89
Green Supplements,chromium,0,0,89
Herbal Supplements,chromium,0,0,89
Homeopathy,chromium,0,0,89
Ice Cream & Frozen Yogurt,chromium,0,0,89
Iced & Bottle Tea,chromium,0,0,89
"Jam, Jelly & Fruit Spreads",chromium,0,0,89
"Ketchup, Mustard, BBQ & Cheese Sauce",chromium,0,0,89
Liquid Water Enhancer,chromium,0,0,89
Lunch Snacks & Combinations,chromium,0,0,89
Meal Replacement Supplements,chromium,0,0,89
Mexican Dinner Mixes & Seasonings,chromium,0,0,89
Milk Additives,chromium,0,0,89
Minerals,chromium,0,0,89
Nut & Seed Butters,chromium,0,0,89
Other Cooking Sauces,chromium,0,0,89
Other Drinks,chromium,0,0,89
Other Frozen Desserts,chromium,0,0,89
Other Grains & Seeds,chromium,0,0,89
Other Meats,chromium,0,0,89
Other Snacks,chromium,0,0,89
Other Soups,chromium,0,0,89
"Pancakes, Waffles, French Toast & Crepes",chromium,0,0,89
Pasta by Shape & Type,chromium,0,0,89
Pasta Dinners,chromium,0,0,89
Pastry Shells & Fillings,chromium,0,0,89
"Pepperoni, Salami & Cold Cuts",chromium,0,0,89
"Pickles, Olives, Peppers & Relishes",chromium,0,0,89
Pizza,chromium,0,0,89
Pizza Mixes & Other Dry Dinners,chromium,0,0,89
Plant Based Water,chromium,0,0,89
"Poultry, Chicken & Turkey",chromium,0,0,89
Powdered Drinks,chromium,0,0,89
Pre-Packaged Fruit & Vegetables,chromium,0,0,89
Prepared Pasta & Pizza Sauces,chromium,0,0,89
Processed Cheese & Cheese Novelties,chromium,0,0,89
Puddings,chromium,0,0,89
Rice,chromium,0,0,89
Salad Dressing & Mayonnaise,chromium,0,0,89
"Sausages, Hotdogs & Brats",chromium,0,0,89
"Seasoning Mixes, Salts, Marinades & Tenderizers",chromium,0,0,89
"Snack, Energy & Granola Bars",chromium,0,0,89
Sport Drinks,chromium,0,0,89
Spreadable Cheese,chromium,0,0,89
Stuffing,chromium,0,0,89
Subs & Sandwiches,chromium,0,0,89
Sushi,chromium,0,0,89
Syrups & Molasses,chromium,0,0,89
Tea Bags,chromium,0,0,89
Tomatoes,chromium,0,0,89
USDA Beans & Legumes,chromium,0,0,89
USDA Eggs,chromium,0,0,89
USDA Fish,chromium,0,0,89
USDA Fruit,chromium,0,0,89
USDA Vegetable,chromium,0,0,89
Vegetable and Lentil Mixes,chromium,0,0,89
Vitamins,chromium,0,0,89
Weight Control,chromium,0,0,89
Wholesome Snacks,chromium,0,0,89
Yogurt,chromium,0,0,89
All Noodles,tartrazine,0,0,87
Amino Acid Supplements,tartrazine,0,0,87
Antioxidant Supplements,tartrazine,0,0,87
Apple Sauce,tartrazine,0,0,87
Baby & Child Supplements,tartrazine,0,0,87
Baby Food Shelf,tartrazine,0,0,87
"Bacon, Sausages & Ribs",tartrazine,0,0,87
Baking,tartrazine,0,0,87
Baking Additives & Extracts,tartrazine,0,0,87
Baking Decorations & Dessert Toppings,tartrazine,0,0,87
Bread & Muffin Mixes,tartrazine,0,0,87
Breads & Buns,tartrazine,0,0,87
Breakfast Drinks,tartrazine,0,0,87
Breakfast Foods,tartrazine,0,0,87
"Breakfast Sandwiches, Biscuits & Meals",tartrazine,0,0,87
Butter & Spread,tartrazine,0,0,87
"Cake, Cookie & Cupcake Mixes",tartrazine,0,0,87
"Cakes, Cupcakes, Snack Cakes",tartrazine,0,0,87
Candy,tartrazine,0,0,87
Canned & Bottled Beans,tartrazine,0,0,87
Canned Fruit,tartrazine,0,0,87
Canned Meat,tartrazine,0,0,87
Canned Seafood,tartrazine,0,0,87
Canned Soup,tartrazine,0,0,87
Canned Tuna,tartrazine,0,0,87
Canned Vegetables,tartrazine,0,0,87
Cheese,tartrazine,0,0,87
Chili & Stew,tartrazine,0,0,87
Chocolate,tartrazine,0,0,87
Confection & Snacks,tartrazine,0,0,87
Cookies & Biscuits,tartrazine,0,0,87
Crackers & Biscotti,tartrazine,0,0,87
Cream,tartrazine,0,0,87
"Croissants, Sweet Rolls, Muffins & Other Pastries",tartrazine,0,0,87
Digestive & Fiber Supplements,tartrazine,0,0,87
Dips & Salsa,tartrazine,0,0,87
"Dried Fruit, Vegetables & Nuts",tartrazine,0,0,87
"Energy, Protein & Muscle Recovery Drinks",tartrazine,0,0,87
"Entrees, Sides & Small Meals",tartrazine,0,0,87
Fatty Acid Supplements,tartrazine,0,0,87
Flavored Rice Dishes,tartrazine,0,0,87
Flavored Snack Crackers,tartrazine,0,0,87
Flours & Corn Meal,tartrazine,0,0,87
"French Fries, Potatoes & Onion Rings",tartrazine,0,0,87
Frozen Appetizers & Hors D'oeuvres,tartrazine,0,0,87
Frozen Bread & Dough,tartrazine,0,0,87
Frozen Dinners,tartrazine,0,0,87
Frozen Fruit & Fruit Juice Concentrates,tartrazine,0,0,87
Frozen Vegetables,tartrazine,0,0,87
"Fruit & Vegetable Juice, Nectars & Fruit Drinks",tartrazine,0,0,87
"Gelatin, Gels, Pectins & Desserts",tartrazine,0,0,87
"Granulated, Brown & Powdered Sugar",tartrazine,0,0,87
Gravy Mix,tartrazine,0,0,87
Green Supplements,tartrazine,0,0,87
Herbal Supplements,tartrazine,0,0,87
Homeopathy,tartrazine,0,0,87
Ice Cream & Frozen Yogurt,tartrazine,0,0,87
Iced & Bottle Tea,tartrazine,0,0,87
"Jam, Jelly & Fruit Spreads",tartrazine,0,0,87
"Ketchup, Mustard, BBQ & Cheese Sauce",tartrazine,0,0,87
Liquid Water Enhancer,tartrazine,0,0,87
Lunch Snacks & Combinations,tartrazine,0,0,87
Meal Replacement Supplements,tartrazine,0,0,87
Mexican Dinner Mixes & Seasonings,tartrazine,0,0,87
Milk Additives,tartrazine,0,0,87
Minerals,tartrazine,0,0,87
Nut & Seed Butters,tartrazine,0,0,87
Other Cooking Sauces,tartrazine,0,0,87
Other Drinks,tartrazine,0,0,87
Other Frozen Desserts,tartrazine,0,0,87
Other Grains & Seeds,tartrazine,0,0,87
Other Meats,tartrazine,0,0,87
Other Snacks,tartrazine,0,0,87
Other Soups,tartrazine,0,0,87
"Pancakes, Waffles, French Toast & Crepes",tartrazine,0,0,87
Pasta by Shape & Type,tartrazine,0,0,87
Pasta Dinners,tartrazine,0,0,87
Pastry Shells & Fillings,tartrazine,0,0,87
"Pepperoni, Salami & Cold Cuts",tartrazine,0,0,87
"Pickles, Olives, Peppers & Relishes",tartrazine,0,0,87
Pizza,tartrazine,0,0,87
Pizza Mixes & Other Dry Dinners,tartrazine,0,0,87
Plant Based Water,tartrazine,0,0,87
"Poultry, Chicken & Turkey",tartrazine,0,0,87
Powdered Drinks,tartrazine,0,0,87
Pre-Packaged Fruit & Vegetables,tartrazine,0,0,87
Prepared Pasta & Pizza Sauces,tartrazine,0,0,87
Processed Cheese & Cheese Novelties,tartrazine,0,0,87
Puddings,tartrazine,0,0,87
Rice,tartrazine,0,0,87
Salad Dressing & Mayonnaise,tartrazine,0,0,87
"Sausages, Hotdogs & Brats",tartrazine,0,0,87
"Seasoning Mixes, Salts, Marinades & Tenderizers",tartrazine,0,0,87
"Snack, Energy & Granola Bars",tartrazine,0,0,87
Sport Drinks,tartrazine,0,0,87
Spreadable Cheese,tartrazine,0,0,87
Stuffing,tartrazine,0,0,87
Subs & Sandwiches,tartrazine,0,0,87
Sushi,tartrazine,0,0,87
Syrups & Molasses,tartrazine,0,0,87
Tea Bags,tartrazine,0,0,87
Tomatoes,tartrazine,0,0,87
USDA Beans & Legumes,tartrazine,0,0,87
USDA Eggs,tartrazine,0,0,87
USDA Fish,tartrazine,0,0,87
USDA Fruit,tartrazine,0,0,87
USDA Vegetable,tartrazine,0,0,87
Vegetable and Lentil Mixes,tartrazine,0,0,87
Vitamins,tartrazine,0,0,87
Weight Control,tartrazine,0,0,87
Wholesome Snacks,tartrazine,0,0,87
Yogurt,tartrazine,0,0,87
All Noodles,sunset yellow fcf,0,0,82
Amino Acid Supplements,sunset yellow fcf,0,0,82
Antioxidant Supplements,sunset yellow fcf,0,0,82
Apple Sauce,sunset yellow fcf,0,0,82
Baby & Child Supplements,sunset yellow fcf,0,0,82
Baby Food Shelf,sunset yellow fcf,0,0,82
"Bacon, Sausages & Ribs",sunset yellow fcf,0,0,82
Baking,sunset yellow fcf,0,0,82
Baking Additives & Extracts,sunset yellow fcf,0,0,82
Baking Decorations & Dessert Toppings,sunset yellow fcf,0,0,82
Bread & Muffin Mixes,sunset yellow fcf,0,0,82
Breads & Buns,sunset yellow fcf,0,0,82
Breakfast Drinks,sunset yellow fcf,0,0,82
Breakfast Foods,sunset yellow fcf,0,0,82
"Breakfast Sandwiches, Biscuits & Meals",sunset yellow fcf,0,0,82
Butter & Spread,sunset yellow fcf,0,0,82
"Cake, Cookie & Cupcake Mixes",sunset yellow fcf,0,0,82
"Cakes, Cupcakes, Snack Cakes",sunset yellow fcf,0,0,82
Candy,sunset yellow fcf,0,0,82
Canned & Bottled Beans,sunset yellow fcf,0,0,82
Canned Fruit,sunset yellow fcf,0,0,82
Canned Meat,sunset yellow fcf,0,0,82
Canned Seafood,sunset yellow fcf,0,0,82
Canned Soup,sunset yellow fcf,0,0,82
Canned Tuna,sunset yellow fcf,0,0,82
Canned Vegetables,sunset yellow fcf,0,0,82
Cheese,sunset yellow fcf,0,0,82
Chili & Stew,sunset yellow fcf,0,0,82
Chocolate,sunset yellow fcf,0,0,82
Confection & Snacks,sunset yellow fcf,0,0,82
Cookies & Biscuits,sunset yellow fcf,0,0,82
Crackers & Biscotti,sunset yellow fcf,0,0,82
Cream,sunset yellow fcf,0,0,82
"Croissants, Sweet Rolls, Muffins & Other Pastries",sunset yellow fcf,0,0,82
Digestive & Fiber Supplements,sunset yellow fcf,0,0,82
Dips & Salsa,sunset yellow fcf,0,0,82
"Dried Fruit, Vegetables & Nuts",sunset yellow fcf,0,0,82
"Energy, Protein & Muscle Recovery Drinks",sunset yellow fcf,0,0,82
"Entrees, Sides & Small Meals",sunset yellow fcf,0,0,82
Fatty Acid Supplements,sunset yellow fcf,0,0,82
Flavored Rice Dishes,sunset yellow fcf,0,0,82
Flavored Snack Crackers,sunset yellow fcf,0,0,82
Flours & Corn Meal,sunset yellow fcf,0,0,82
"French Fries, Potatoes & Onion Rings",sunset yellow fcf,0,0,82
Frozen Appetizers & Hors D'oeuvres,sunset yellow fcf,0,0,82
Frozen Bread & Dough,sunset yellow fcf,0,0,82
Frozen Dinners,sunset yellow fcf,0,0,82
Frozen Fruit & Fruit Juice Concentrates,sunset yellow fcf,0,0,82
Frozen Vegetables,sunset yellow fcf,0,0,82
"Fruit & Vegetable Juice, Nectars & Fruit Drinks",sunset yellow fcf,0,0,82
"Gelatin, Gels, Pectins & Desserts",sunset yellow fcf,0,0,82
"Granulated, Brown & Powdered Sugar",sunset yellow fcf,0,0,82
Gravy Mix,sunset yellow fcf,0,0,82
Green Supplements,sunset yellow fcf,0,0,82
Herbal Supplements,sunset yellow fcf,0,0,82
Homeopathy,sunset yellow fcf,0,0,82
Ice Cream & Frozen Yogurt,sunset yellow fcf,0,0,82
Iced & Bottle Tea,sunset yellow fcf,0,0,82
"Jam, Jelly & Fruit Spreads",sunset yellow fcf,0,0,82
"Ketchup, Mustard, BBQ & Cheese Sauce",sunset yellow fcf,0,0,82
Liquid Water Enhancer,sunset yellow fcf,0,0,82
Lunch Snacks & Combinations,sunset yellow fcf,0,0,82
Meal Replacement Supplements,sunset yellow fcf,0,0,82
Mexican Dinner Mixes & Seasonings,sunset yellow fcf,0,0,82
Milk Additives,sunset yellow fcf,0,0,82
Minerals,sunset yellow fcf,0,0,82
Nut & Seed Butters,sunset yellow fcf,0,0,82
Other Cooking Sauces,sunset yellow fcf,0,0,82
Other Drinks,sunset yellow fcf,0,0,82
Other Frozen Desserts,sunset yellow fcf,0,0,82
Other Grains & Seeds,sunset yellow fcf,0,0,82
Other Meats,sunset yellow fcf,0,0,82
Other Snacks,sunset yellow fcf,0,0,82
Other Soups,sunset yellow fcf,0,0,82
"Pancakes, Waffles, French Toast & Crepes",sunset yellow fcf,0,0,82
Pasta by Shape & Type,sunset yellow fcf,0,0,82
Pasta Dinners,sunset yellow fcf,0,0,82
Pastry Shells & Fillings,sunset yellow fcf,0,0,82
"Pepperoni, Salami & Cold Cuts",sunset yellow fcf,0,0,82
"Pickles, Olives, Peppers & Relishes",sunset yellow fcf,0,0,82
Pizza,sunset yellow fcf,0,0,82
Pizza Mixes & Other Dry Dinners,sunset yellow fcf,0,0,82
Plant Based Water,sunset yellow fcf,0,0,82
"Poultry, Chicken & Turkey",sunset yellow fcf,0,0,82
Powdered Drinks,sunset yellow fcf,0,0,82
Pre-Packaged Fruit & Vegetables,sunset yellow fcf,0,0,82
Prepared Pasta & Pizza Sauces,sunset yellow fcf,0,0,82
Processed Cheese & Cheese Novelties,sunset yellow fcf,0,0,82
Puddings,sunset yellow fcf,0,0,82
Rice,sunset yellow fcf,0,0,82
Salad Dressing & Mayonnaise,sunset yellow fcf,0,0,82
"Sausages, Hotdogs & Brats",sunset yellow fcf,0,0,82
"Seasoning Mixes, Salts, Marinades & Tenderizers",sunset yellow fcf,0,0,82
"Snack, Energy & Granola Bars",sunset yellow fcf,0,0,82
Sport Drinks,sunset yellow fcf,0,0,82
Spreadable Cheese,sunset yellow fcf,0,0,82
Stuffing,sunset yellow fcf,0,0,82
Subs & Sandwiches,sunset yellow fcf,0,0,82
Sushi,sunset yellow fcf,0,0,82
Syrups & Molasses,sunset yellow fcf,0,0,82
Tea Bags,sunset yellow fcf,0,0,82
Tomatoes,sunset yellow fcf,0,0,82
USDA Beans & Legumes,sunset yellow fcf,0,0,82
USDA Eggs,sunset yellow fcf,0,0,82
USDA Fish,sunset yellow fcf,0,0,82
USDA Fruit,sunset yellow fcf,0,0,82
USDA Vegetable,sunset yellow fcf,0,0,82
Vegetable and Lentil Mixes,sunset yellow fcf,0,0,82
Vitamins,sunset yellow fcf,0,0,82
Weight Control,sunset yellow fcf,0,0,82
Wholesome Snacks,sunset yellow fcf,0,0,82
Yogurt,sunset yellow fcf,0,0,82
All Noodles,polyphosphates,0,0,65
